Order_ID,Product_ID,Quantity
STO04616,STP015,4
STO01012,STP014,4
STO10659,STP013,3
STO04618,STP006,4
STO10277,STP008,1
STO07647,STP001,4
STO08589,STP003,1
STO11989,STP003,1
STO01789,STP005,3
STO04752,STP017,1
STO06094,STP013,3
STO02111,STP004,1
STO08344,STP016,3
STO11739,STP019,1
STO00419,STP009,3
STO09572,STP003,1
STO10779,STP002,4
STO02778,STP007,1
STO11993,STP010,2
STO00505,STP010,2
STO00267,STP014,3
STO00928,STP009,1
STO02132,STP003,1
STO07511,STP002,3
STO11224,STP007,1
STO00479,STP012,3
STO00153,STP007,1
STO05971,STP017,4
STO09006,STP011,1
STO06342,STP014,1
STO07056,STP015,3
STO10609,STP004,3
STO01901,STP009,2
STO05662,STP003,3
STO06606,STP001,3
STO01974,STP009,2
STO07502,STP016,1
STO11228,STP005,1
STO05616,STP008,4
STO01882,STP004,3
STO02002,STP004,1
STO11623,STP014,2
STO11877,STP016,1
STO04196,STP007,3
STO10099,STP007,3
STO01833,STP002,4
STO01721,STP014,3
STO00171,STP009,4
STO03061,STP011,3
STO03530,STP004,1
STO08140,STP007,4
STO01219,STP006,2
STO00113,STP015,2
STO05275,STP002,3
STO05258,STP006,3
STO00328,STP018,4
STO11784,STP002,4
STO11047,STP019,2
STO05204,STP008,2
STO06677,STP002,1
STO11013,STP001,2
STO01219,STP019,1
STO11554,STP009,1
STO00422,STP020,1
STO02700,STP020,4
STO11589,STP004,2
STO10843,STP006,4
STO05012,STP003,3
STO11633,STP019,3
STO10202,STP005,3
STO04337,STP007,3
STO11595,STP011,1
STO02436,STP013,4
STO04270,STP006,4
STO03979,STP018,4
STO10246,STP020,4
STO07166,STP009,1
STO01361,STP002,3
STO01149,STP006,2
STO11450,STP015,2
STO04442,STP007,1
STO06981,STP016,4
STO08155,STP020,2
STO10867,STP013,4
STO07517,STP017,1
STO00190,STP016,1
STO08367,STP005,3
STO00882,STP017,2
STO10372,STP012,1
STO11729,STP008,2
STO01591,STP012,4
STO09443,STP006,1
STO09207,STP006,2
STO07083,STP013,1
STO11641,STP013,2
STO00265,STP003,4
STO02475,STP019,3
STO01920,STP005,4
STO10559,STP013,1
STO11174,STP018,4
STO09609,STP014,1
STO01433,STP001,3
STO00027,STP008,1
STO09306,STP006,4
STO06408,STP016,2
STO06751,STP001,4
STO03745,STP007,2
STO09556,STP020,3
STO00722,STP013,4
STO11505,STP013,4
STO07016,STP001,3
STO05804,STP001,1
STO10627,STP002,3
STO00798,STP020,1
STO08985,STP007,1
STO06818,STP020,2
STO05910,STP002,1
STO05759,STP012,4
STO04834,STP010,1
STO09586,STP019,3
STO01107,STP005,3
STO03461,STP014,1
STO06430,STP002,3
STO00211,STP006,1
STO07213,STP013,1
STO09524,STP004,1
STO05088,STP020,2
STO06768,STP016,3
STO09993,STP001,2
STO02195,STP003,4
STO07250,STP009,1
STO01949,STP016,4
STO07191,STP011,3
STO00382,STP002,3
STO03085,STP016,3
STO10514,STP007,1
STO05447,STP015,3
STO10562,STP005,2
STO10172,STP011,1
STO11735,STP018,2
STO09158,STP013,1
STO03242,STP019,1
STO03489,STP014,4
STO04770,STP018,4
STO07244,STP012,4
STO07733,STP012,2
STO05325,STP003,3
STO04069,STP009,4
STO04661,STP007,2
STO08135,STP001,1
STO02799,STP002,4
STO08941,STP002,1
STO03400,STP016,1
STO00035,STP004,1
STO04081,STP005,1
STO08238,STP005,2
STO04213,STP004,4
STO00158,STP020,1
STO09451,STP015,3
STO08013,STP017,3
STO01865,STP013,4
STO01383,STP019,1
STO08171,STP013,3
STO05119,STP009,1
STO04599,STP008,3
STO11001,STP013,1
STO07114,STP005,2
STO11297,STP006,4
STO11302,STP015,2
STO07071,STP004,1
STO05579,STP009,1
STO02776,STP013,1
STO02951,STP017,3
STO06755,STP012,3
STO09581,STP005,1
STO11589,STP017,3
STO06277,STP018,4
STO04099,STP020,2
STO03146,STP019,4
STO04497,STP012,2
STO09937,STP003,1
STO02888,STP008,3
STO09118,STP015,4
STO01381,STP010,3
STO04179,STP008,2
STO10972,STP015,2
STO06189,STP002,1
STO08391,STP011,4
STO05562,STP008,4
STO09878,STP010,4
STO06429,STP007,1
STO08662,STP007,3
STO02945,STP019,1
STO00214,STP006,3
STO09727,STP006,4
STO08802,STP011,2
STO03321,STP010,4
STO11870,STP003,3
STO01137,STP006,1
STO06988,STP016,4
STO00075,STP017,4
STO00725,STP003,1
STO06195,STP014,3
STO08285,STP020,4
STO08226,STP006,3
STO02121,STP012,4
STO05907,STP018,2
STO09448,STP007,3
STO04105,STP002,3
STO11828,STP010,3
STO00292,STP008,4
STO03173,STP017,2
STO04158,STP013,4
STO09875,STP001,1
STO04219,STP010,4
STO00714,STP005,4
STO05419,STP008,2
STO11262,STP018,2
STO01258,STP012,2
STO00364,STP016,1
STO07640,STP020,1
STO10125,STP002,3
STO11559,STP017,4
STO08461,STP014,1
STO01241,STP012,1
STO08448,STP008,2
STO04541,STP011,1
STO02939,STP020,2
STO09878,STP009,3
STO04479,STP003,2
STO03266,STP016,1
STO04986,STP016,3
STO02371,STP012,1
STO07502,STP010,2
STO08624,STP005,1
STO03277,STP020,3
STO11032,STP002,1
STO07263,STP017,4
STO07328,STP015,3
STO05474,STP001,1
STO05257,STP007,3
STO07933,STP013,1
STO10688,STP008,4
STO07412,STP007,2
STO06375,STP003,3
STO02962,STP009,4
STO04602,STP003,3
STO01527,STP014,2
STO02455,STP020,3
STO07156,STP014,1
STO10507,STP009,2
STO11460,STP009,2
STO06826,STP010,3
STO01232,STP015,2
STO11394,STP015,3
STO08118,STP016,2
STO00986,STP013,1
STO04267,STP013,1
STO01312,STP016,3
STO01409,STP020,4
STO05023,STP001,1
STO01007,STP019,2
STO05365,STP014,2
STO11090,STP011,4
STO02072,STP015,2
STO10255,STP018,4
STO07825,STP016,4
STO05382,STP009,1
STO02197,STP008,3
STO07719,STP004,3
STO05646,STP004,2
STO07401,STP009,1
STO02093,STP018,2
STO06851,STP012,4
STO05601,STP006,2
STO10939,STP013,4
STO05931,STP013,2
STO07443,STP012,3
STO05588,STP009,1
STO03840,STP010,2
STO09914,STP015,3
STO10161,STP012,3
STO03881,STP013,3
STO10296,STP006,2
STO11237,STP002,3
STO07177,STP002,3
STO04212,STP009,4
STO06517,STP012,2
STO10000,STP001,1
STO09212,STP015,4
STO11326,STP020,2
STO07312,STP002,3
STO03933,STP017,3
STO11841,STP005,4
STO01029,STP012,2
STO04447,STP009,2
STO00404,STP005,4
STO11745,STP008,3
STO05092,STP009,2
STO04593,STP002,2
STO10081,STP009,1
STO04941,STP014,4
STO11512,STP020,1
STO08836,STP015,4
STO03267,STP009,2
STO07990,STP006,3
STO07196,STP015,1
STO01826,STP012,4
STO09010,STP015,2
STO07872,STP018,1
STO05594,STP014,1
STO06614,STP006,1
STO08009,STP007,4
STO07762,STP003,2
STO08644,STP016,2
STO01034,STP010,1
STO11448,STP007,1
STO09326,STP004,4
STO06966,STP014,1
STO06951,STP006,3
STO11049,STP013,4
STO07857,STP013,2
STO01246,STP017,2
STO02952,STP010,4
STO09331,STP006,2
STO04222,STP016,4
STO10687,STP018,4
STO07209,STP002,4
STO01680,STP013,4
STO01508,STP009,3
STO07541,STP020,2
STO05472,STP015,3
STO11336,STP006,2
STO05169,STP005,1
STO00425,STP020,2
STO04790,STP003,2
STO07234,STP008,3
STO05589,STP009,2
STO04686,STP016,1
STO01073,STP012,3
STO08486,STP006,2
STO01085,STP018,1
STO09270,STP011,1
STO07285,STP003,1
STO07389,STP001,4
STO07475,STP016,4
STO10936,STP020,2
STO01917,STP007,1
STO06410,STP010,3
STO03995,STP018,2
STO03165,STP013,3
STO02644,STP012,3
STO00133,STP008,3
STO04012,STP008,2
STO01451,STP002,1
STO02630,STP011,3
STO11438,STP013,4
STO05366,STP020,1
STO04788,STP019,3
STO09353,STP015,4
STO00693,STP008,1
STO11517,STP016,1
STO05905,STP014,2
STO06058,STP018,2
STO03058,STP002,1
STO04355,STP007,3
STO05024,STP012,4
STO03162,STP013,4
STO10094,STP017,2
STO07159,STP017,4
STO03855,STP014,3
STO10962,STP010,3
STO09496,STP017,1
STO00498,STP013,2
STO02168,STP014,4
STO03161,STP019,2
STO10384,STP001,4
STO11628,STP001,3
STO02304,STP019,3
STO02406,STP020,2
STO01252,STP003,2
STO04364,STP015,3
STO03482,STP011,1
STO07060,STP020,4
STO08872,STP006,1
STO09435,STP019,2
STO08236,STP016,2
STO01945,STP004,2
STO00304,STP007,2
STO11851,STP019,2
STO09626,STP020,1
STO01718,STP012,1
STO10920,STP012,3
STO04884,STP016,4
STO01289,STP014,1
STO11848,STP013,1
STO03891,STP002,3
STO11918,STP001,1
STO05354,STP009,4
STO08533,STP001,1
STO11481,STP007,1
STO04493,STP007,2
STO06821,STP001,3
STO08088,STP009,2
STO03044,STP004,1
STO01962,STP012,3
STO09410,STP011,2
STO09469,STP003,4
STO09753,STP004,4
STO10184,STP002,1
STO03850,STP013,3
STO01078,STP016,4
STO05194,STP019,2
STO00297,STP012,3
STO08881,STP007,4
STO00411,STP019,1
STO01222,STP014,1
STO01760,STP003,3
STO10841,STP007,4
STO00296,STP020,4
STO04784,STP007,3
STO05963,STP007,3
STO09958,STP016,2
STO02067,STP002,1
STO09559,STP014,1
STO01910,STP012,2
STO05485,STP007,1
STO05879,STP008,2
STO05635,STP014,2
STO05051,STP018,1
STO04923,STP020,4
STO00708,STP009,4
STO04527,STP018,3
STO05288,STP012,1
STO11193,STP013,2
STO02671,STP010,1
STO05456,STP015,3
STO01635,STP003,2
STO06056,STP007,1
STO10269,STP001,2
STO08407,STP019,1
STO11365,STP013,4
STO08153,STP015,1
STO10232,STP012,2
STO01188,STP017,3
STO11083,STP017,4
STO08695,STP002,3
STO11388,STP007,3
STO02366,STP019,1
STO00536,STP017,2
STO05351,STP018,3
STO07931,STP017,2
STO09974,STP018,1
STO03142,STP016,1
STO03512,STP015,4
STO03378,STP003,2
STO00848,STP012,4
STO09288,STP010,3
STO03363,STP002,4
STO04129,STP017,4
STO09032,STP003,2
STO04200,STP001,3
STO11328,STP004,3
STO00234,STP011,1
STO01178,STP018,1
STO03978,STP013,1
STO08099,STP002,1
STO00610,STP009,3
STO04988,STP004,2
STO11175,STP007,3
STO08296,STP004,1
STO11881,STP019,3
STO11115,STP011,2
STO05216,STP011,2
STO11465,STP019,4
STO02394,STP011,3
STO07068,STP003,3
STO04407,STP004,2
STO10866,STP019,4
STO01004,STP003,1
STO10030,STP007,2
STO01986,STP011,2
STO09648,STP009,1
STO08131,STP014,1
STO01814,STP004,3
STO08440,STP008,2
STO04105,STP002,4
STO05617,STP005,4
STO01252,STP005,1
STO06358,STP014,3
STO08459,STP003,1
STO00031,STP003,1
STO02699,STP007,2
STO11404,STP001,1
STO06878,STP015,4
STO05526,STP012,4
STO10659,STP015,2
STO03060,STP008,2
STO06361,STP017,3
STO01630,STP010,2
STO05035,STP010,4
STO02784,STP006,1
STO07974,STP009,1
STO05142,STP007,1
STO05616,STP020,3
STO00122,STP020,3
STO02652,STP017,1
STO07144,STP018,2
STO06509,STP005,3
STO07301,STP016,2
STO01406,STP001,4
STO03032,STP015,3
STO02004,STP002,3
STO09552,STP003,3
STO07546,STP019,1
STO06114,STP011,3
STO01493,STP018,3
STO09715,STP012,3
STO02744,STP020,4
STO04195,STP008,3
STO02303,STP005,1
STO07929,STP007,2
STO09039,STP010,2
STO04334,STP017,4
STO10537,STP006,1
STO10866,STP006,1
STO02539,STP020,1
STO10544,STP015,2
STO06291,STP011,1
STO10712,STP008,3
STO02386,STP002,3
STO10242,STP011,4
STO08450,STP004,2
STO01749,STP010,3
STO06222,STP005,3
STO03722,STP002,2
STO00991,STP005,3
STO01071,STP008,1
STO00250,STP004,1
STO03456,STP003,3
STO06952,STP010,3
STO03030,STP003,3
STO04069,STP015,4
STO08228,STP001,3
STO05503,STP020,2
STO02182,STP016,4
STO00386,STP005,4
STO00870,STP010,4
STO06546,STP020,4
STO10037,STP019,4
STO11401,STP006,3
STO06601,STP019,4
STO10617,STP010,1
STO01043,STP007,3
STO00253,STP015,4
STO04751,STP020,4
STO07401,STP006,4
STO11577,STP013,2
STO03568,STP019,4
STO08291,STP001,1
STO07257,STP004,1
STO10092,STP010,4
STO05148,STP002,3
STO10404,STP006,2
STO00746,STP004,1
STO02360,STP016,1
STO11997,STP010,2
STO02107,STP012,2
STO03858,STP005,2
STO09043,STP003,3
STO03806,STP007,1
STO06657,STP003,4
STO06654,STP020,4
STO05037,STP010,4
STO09540,STP016,1
STO07992,STP004,1
STO09890,STP017,3
STO01114,STP004,1
STO06064,STP016,4
STO02104,STP008,1
STO03232,STP016,1
STO05276,STP012,4
STO00172,STP006,4
STO04939,STP005,2
STO06607,STP006,3
STO05553,STP017,3
STO11654,STP013,2
STO07307,STP003,3
STO07565,STP018,4
STO05676,STP001,1
STO05849,STP015,1
STO01106,STP016,3
STO10357,STP010,3
STO00805,STP002,2
STO07985,STP009,3
STO02786,STP009,3
STO03786,STP015,2
STO06653,STP013,4
STO00855,STP010,3
STO08827,STP013,4
STO01913,STP004,1
STO06671,STP003,2
STO08025,STP015,2
STO04848,STP015,4
STO04723,STP019,4
STO07179,STP017,3
STO06143,STP005,4
STO03852,STP008,1
STO10496,STP017,1
STO05205,STP014,4
STO05360,STP010,1
STO03500,STP011,3
STO10288,STP012,3
STO10845,STP015,4
STO10433,STP001,4
STO09849,STP002,4
STO07242,STP002,3
STO10337,STP012,3
STO03449,STP001,1
STO01168,STP016,2
STO01702,STP009,1
STO02480,STP016,2
STO05759,STP019,2
STO01777,STP006,3
STO06258,STP015,2
STO04233,STP002,3
STO05997,STP011,2
STO05350,STP004,4
STO07687,STP010,3
STO07063,STP011,2
STO10651,STP013,3
STO02551,STP009,2
STO07173,STP010,2
STO08279,STP005,2
STO00388,STP006,2
STO00841,STP009,1
STO00058,STP014,3
STO09353,STP013,1
STO07498,STP006,4
STO05579,STP006,1
STO11249,STP004,3
STO08414,STP015,4
STO00772,STP020,4
STO07396,STP008,4
STO02790,STP012,1
STO00901,STP019,2
STO02635,STP004,3
STO06386,STP020,2
STO02939,STP002,3
STO00018,STP014,3
STO00683,STP013,4
STO10296,STP004,3
STO08864,STP017,3
STO04466,STP012,2
STO03563,STP013,3
STO09509,STP009,1
STO01696,STP001,1
STO11099,STP006,1
STO08811,STP019,4
STO08056,STP013,1
STO04874,STP002,4
STO02356,STP008,2
STO01583,STP012,1
STO11412,STP015,3
STO02042,STP020,4
STO07746,STP019,2
STO09447,STP014,1
STO05527,STP017,4
STO05795,STP008,1
STO04434,STP007,3
STO02919,STP006,1
STO08115,STP002,3
STO03556,STP003,1
STO07462,STP015,2
STO02720,STP005,4
STO04159,STP020,3
STO08302,STP019,2
STO06558,STP016,3
STO02694,STP018,4
STO00541,STP003,4
STO06421,STP016,4
STO03497,STP017,1
STO01935,STP004,1
STO03386,STP002,3
STO02821,STP019,2
STO03406,STP017,2
STO05966,STP006,2
STO03447,STP015,4
STO05496,STP002,3
STO04695,STP017,1
STO06514,STP008,2
STO04325,STP009,4
STO08993,STP009,4
STO00568,STP009,1
STO11681,STP006,4
STO01718,STP013,3
STO05323,STP010,2
STO07653,STP019,2
STO03218,STP019,4
STO00913,STP005,1
STO04880,STP013,1
STO06317,STP020,1
STO05110,STP016,4
STO01194,STP002,2
STO10006,STP014,3
STO04318,STP010,1
STO09618,STP002,3
STO03251,STP016,4
STO00543,STP006,4
STO07511,STP002,3
STO00174,STP007,3
STO06776,STP006,2
STO07391,STP006,3
STO06505,STP009,3
STO06509,STP001,3
STO08804,STP012,1
STO01394,STP019,1
STO06629,STP011,4
STO11994,STP008,2
STO03050,STP013,4
STO09916,STP003,1
STO01261,STP016,3
STO01869,STP006,3
STO09876,STP006,4
STO02926,STP019,1
STO06643,STP020,3
STO02288,STP005,2
STO09944,STP005,3
STO04043,STP018,3
STO01159,STP018,4
STO05413,STP016,4
STO01420,STP016,4
STO06134,STP016,2
STO02620,STP009,3
STO08533,STP017,2
STO07144,STP014,1
STO08187,STP019,2
STO03849,STP010,1
STO08418,STP007,2
STO07732,STP017,2
STO06429,STP004,3
STO10396,STP019,2
STO06375,STP014,4
STO06268,STP017,1
STO08882,STP001,4
STO09648,STP012,4
STO05504,STP008,1
STO00414,STP002,2
STO02345,STP016,3
STO00222,STP020,2
STO11337,STP014,1
STO04603,STP016,1
STO10139,STP005,1
STO03848,STP008,4
STO01426,STP009,2
STO11178,STP004,2
STO07738,STP010,4
STO02893,STP016,2
STO09483,STP006,2
STO11227,STP014,3
STO09349,STP011,3
STO02586,STP016,4
STO02064,STP020,2
STO11943,STP008,4
STO11977,STP019,2
STO02316,STP010,1
STO11126,STP016,2
STO08439,STP003,3
STO10023,STP017,1
STO10333,STP014,1
STO10892,STP017,1
STO09659,STP017,1
STO09828,STP018,1
STO04306,STP001,2
STO03787,STP013,2
STO07170,STP005,3
STO04951,STP011,2
STO03043,STP016,3
STO09868,STP009,2
STO06385,STP016,2
STO02194,STP016,2
STO03038,STP005,1
STO05168,STP012,2
STO02393,STP011,1
STO01579,STP013,2
STO03046,STP019,4
STO04156,STP012,1
STO01399,STP013,3
STO11507,STP003,4
STO00070,STP018,4
STO02843,STP010,3
STO01741,STP008,2
STO09521,STP014,4
STO11822,STP001,3
STO07607,STP011,2
STO10509,STP019,4
STO06474,STP010,4
STO01077,STP003,1
STO03477,STP005,1
STO07430,STP005,2
STO09394,STP004,1
STO08804,STP009,4
STO05401,STP012,1
STO06731,STP007,4
STO09508,STP017,3
STO01038,STP013,4
STO06890,STP012,3
STO10159,STP020,1
STO09781,STP013,4
STO09590,STP015,4
STO01007,STP006,2
STO03233,STP013,3
STO05020,STP019,3
STO11245,STP004,3
STO03842,STP015,1
STO04407,STP007,3
STO02541,STP010,1
STO06851,STP005,4
STO03237,STP004,4
STO07667,STP016,3
STO11604,STP009,2
STO02968,STP005,1
STO03047,STP010,2
STO10580,STP004,4
STO03143,STP017,1
STO10948,STP019,1
STO03811,STP009,4
STO03343,STP004,4
STO05353,STP004,1
STO10841,STP006,3
STO08855,STP008,3
STO00242,STP017,2
STO03853,STP006,4
STO01657,STP001,3
STO05146,STP007,3
STO01435,STP007,3
STO10653,STP014,2
STO11012,STP010,2
STO01073,STP015,1
STO09920,STP003,4
STO03773,STP007,3
STO04280,STP015,1
STO11495,STP012,3
STO03460,STP008,2
STO05303,STP010,1
STO07943,STP014,2
STO11295,STP005,1
STO06522,STP018,2
STO09333,STP019,3
STO05587,STP018,1
STO02847,STP017,3
STO05679,STP015,1
STO11048,STP018,4
STO09387,STP004,1
STO07000,STP006,3
STO04807,STP020,2
STO01750,STP010,3
STO04077,STP014,3
STO01636,STP007,2
STO08476,STP014,1
STO03655,STP014,4
STO11344,STP010,4
STO01340,STP014,1
STO07035,STP001,3
STO04468,STP008,2
STO07417,STP001,4
STO10948,STP008,4
STO07695,STP003,2
STO08162,STP009,4
STO00067,STP014,3
STO03922,STP003,2
STO01770,STP015,3
STO00007,STP013,4
STO02301,STP020,4
STO07313,STP005,1
STO04471,STP003,4
STO02781,STP020,2
STO01068,STP020,1
STO10566,STP013,4
STO09044,STP015,3
STO11298,STP018,4
STO11310,STP009,4
STO04236,STP001,1
STO09954,STP005,3
STO05645,STP008,1
STO07423,STP011,3
STO00020,STP009,4
STO01685,STP014,1
STO04833,STP008,3
STO00801,STP008,4
STO02060,STP013,4
STO05510,STP010,3
STO07210,STP014,1
STO09534,STP010,1
STO04228,STP005,3
STO10815,STP002,3
STO06428,STP007,4
STO11096,STP002,2
STO08347,STP011,3
STO02630,STP017,2
STO03111,STP004,2
STO02435,STP020,4
STO07966,STP017,2
STO05058,STP007,3
STO08779,STP012,1
STO09937,STP015,4
STO06706,STP008,3
STO08386,STP013,2
STO02323,STP011,3
STO03713,STP016,4
STO03214,STP014,4
STO02894,STP017,4
STO01589,STP003,4
STO01899,STP014,3
STO03477,STP011,3
STO05687,STP007,3
STO06051,STP002,4
STO10904,STP019,3
STO08234,STP005,3
STO08817,STP014,2
STO01002,STP020,4
STO11533,STP005,3
STO05330,STP009,1
STO07319,STP019,2
STO11483,STP020,3
STO03594,STP003,3
STO09273,STP004,3
STO02604,STP003,3
STO04136,STP010,1
STO09500,STP013,4
STO06380,STP005,3
STO02337,STP018,3
STO08104,STP009,1
STO05067,STP001,3
STO02604,STP016,4
STO00324,STP007,3
STO04121,STP015,4
STO06232,STP008,1
STO07419,STP015,4
STO05251,STP003,1
STO09549,STP001,4
STO11535,STP012,1
STO10182,STP010,1
STO07990,STP006,2
STO04596,STP014,1
STO05941,STP002,3
STO01939,STP003,4
STO00818,STP017,2
STO09234,STP005,2
STO00863,STP019,2
STO05206,STP003,2
STO10129,STP001,1
STO02939,STP019,3
STO00734,STP003,1
STO04979,STP015,3
STO11051,STP015,2
STO10108,STP019,1
STO11605,STP012,3
STO05276,STP005,2
STO07891,STP017,2
STO11375,STP020,1
STO04137,STP020,4
STO05652,STP016,3
STO05134,STP013,3
STO04646,STP005,4
STO03800,STP007,2
STO04025,STP018,3
STO11966,STP014,3
STO01085,STP019,1
STO03395,STP010,2
STO00870,STP018,2
STO04827,STP003,2
STO00675,STP004,4
STO00804,STP013,3
STO10838,STP009,1
STO03299,STP012,2
STO04763,STP004,4
STO11188,STP016,2
STO03341,STP010,2
STO11611,STP002,4
STO01820,STP018,2
STO01637,STP018,2
STO01508,STP013,1
STO07108,STP007,2
STO03601,STP003,4
STO07559,STP017,1
STO11062,STP003,1
STO08914,STP002,2
STO03860,STP018,2
STO06540,STP019,4
STO00103,STP005,3
STO07369,STP020,3
STO03929,STP012,4
STO05073,STP009,1
STO01139,STP020,2
STO05713,STP010,4
STO11370,STP006,4
STO04080,STP019,4
STO02664,STP010,1
STO10872,STP006,2
STO08229,STP009,2
STO00944,STP008,1
STO07781,STP012,1
STO04282,STP011,1
STO09949,STP002,1
STO10730,STP007,3
STO07853,STP005,4
STO10088,STP008,3
STO03860,STP019,1
STO00403,STP013,4
STO03711,STP008,2
STO08515,STP006,4
STO06292,STP011,2
STO04842,STP018,1
STO02917,STP010,4
STO06410,STP017,2
STO03858,STP018,3
STO08976,STP012,3
STO02989,STP001,1
STO00027,STP004,3
STO11118,STP010,3
STO05050,STP018,3
STO08050,STP020,2
STO00065,STP015,3
STO00933,STP012,1
STO11925,STP018,4
STO00229,STP007,2
STO02787,STP004,4
STO07476,STP011,1
STO02195,STP012,3
STO10275,STP020,2
STO09408,STP003,1
STO03422,STP006,1
STO11324,STP009,1
STO11848,STP002,2
STO10485,STP016,2
STO08327,STP003,1
STO02461,STP020,4
STO02824,STP020,3
STO07341,STP011,3
STO01875,STP005,4
STO03517,STP015,1
STO10545,STP002,4
STO09950,STP014,2
STO03406,STP001,2
STO02595,STP012,1
STO07651,STP013,4
STO07159,STP018,2
STO01935,STP006,4
STO04681,STP014,2
STO01617,STP007,2
STO04963,STP012,3
STO09204,STP006,3
STO06519,STP012,4
STO02616,STP003,2
STO09797,STP011,1
STO09560,STP019,3
STO04866,STP003,3
STO08167,STP012,2
STO07193,STP014,2
STO07404,STP018,2
STO05716,STP014,3
STO08324,STP012,4
STO05108,STP016,4
STO06844,STP019,3
STO10880,STP011,4
STO07965,STP001,3
STO01927,STP018,4
STO05986,STP002,4
STO07602,STP020,4
STO04589,STP011,1
STO01630,STP012,1
STO05129,STP020,2
STO05430,STP014,4
STO00046,STP010,2
STO06960,STP009,4
STO10001,STP016,3
STO00760,STP018,1
STO04906,STP013,4
STO00111,STP013,2
STO08311,STP006,3
STO00519,STP010,1
STO06841,STP005,4
STO05411,STP001,2
STO00453,STP020,2
STO02958,STP011,2
STO01801,STP006,2
STO09193,STP001,2
STO09517,STP010,3
STO11468,STP013,2
STO08071,STP013,2
STO05312,STP004,3
STO08381,STP015,3
STO09669,STP016,1
STO05163,STP004,2
STO11026,STP020,3
STO04519,STP012,2
STO11963,STP018,3
STO03664,STP008,3
STO08196,STP010,1
STO07099,STP019,3
STO03652,STP012,3
STO02346,STP005,4
STO10687,STP011,1
STO02126,STP001,1
STO01078,STP018,1
STO08136,STP010,4
STO04087,STP003,1
STO01304,STP010,4
STO03913,STP007,4
STO00418,STP019,1
STO00882,STP011,1
STO04618,STP011,4
STO10406,STP004,4
STO10631,STP009,1
STO00459,STP012,4
STO06014,STP017,2
STO04289,STP010,3
STO09838,STP009,2
STO01459,STP001,3
STO02670,STP001,3
STO01472,STP017,2
STO08935,STP014,3
STO04448,STP019,1
STO07623,STP018,4
STO02852,STP011,3
STO00571,STP012,3
STO01957,STP011,1
STO09933,STP002,2
STO07504,STP012,4
STO07633,STP001,4
STO09491,STP013,1
STO11171,STP013,1
STO10985,STP014,3
STO01848,STP007,3
STO01648,STP006,3
STO09120,STP007,4
STO09846,STP011,3
STO09634,STP012,2
STO07937,STP015,1
STO11357,STP014,2
STO02236,STP014,1
STO06138,STP013,3
STO09799,STP001,4
STO00342,STP017,2
STO08149,STP014,1
STO00319,STP001,2
STO11660,STP008,3
STO01261,STP005,1
STO10223,STP009,3
STO09607,STP013,1
STO05478,STP016,2
STO11533,STP009,3
STO03190,STP018,3
STO10401,STP014,2
STO03351,STP016,3
STO09292,STP017,3
STO09704,STP003,2
STO12000,STP018,4
STO11580,STP017,4
STO00045,STP004,1
STO10320,STP003,1
STO11811,STP008,2
STO07754,STP020,3
STO10953,STP006,2
STO03311,STP004,3
STO03853,STP006,3
STO01336,STP015,1
STO10964,STP015,1
STO02369,STP016,4
STO09859,STP014,2
STO04026,STP017,4
STO10098,STP002,1
STO03146,STP006,2
STO00828,STP017,2
STO02967,STP002,3
STO04620,STP017,3
STO10794,STP008,3
STO01839,STP020,4
STO08437,STP018,1
STO06806,STP009,3
STO07796,STP004,1
STO04767,STP005,3
STO10194,STP019,1
STO00244,STP006,3
STO02689,STP005,3
STO01598,STP016,1
STO11576,STP004,2
STO10270,STP004,2
STO08101,STP016,3
STO03435,STP009,1
STO03673,STP002,3
STO10938,STP016,2
STO05442,STP003,4
STO03658,STP008,2
STO05693,STP017,1
STO03812,STP014,2
STO02659,STP002,1
STO10292,STP011,2
STO10047,STP016,4
STO09061,STP012,3
STO06620,STP006,1
STO01515,STP013,4
STO00143,STP002,4
STO02690,STP002,2
STO01733,STP005,3
STO00162,STP015,4
STO07090,STP010,3
STO10942,STP007,4
STO02497,STP019,2
STO01905,STP008,3
STO00719,STP004,1
STO03930,STP009,3
STO09925,STP013,3
STO00444,STP019,2
STO09232,STP003,3
STO08336,STP019,3
STO05833,STP009,3
STO09729,STP015,2
STO05764,STP010,4
STO02404,STP002,3
STO08020,STP009,3
STO02058,STP004,4
STO05911,STP014,2
STO09323,STP009,1
STO04308,STP013,3
STO01654,STP010,3
STO04237,STP010,4
STO11367,STP012,4
STO05071,STP017,1
STO04791,STP011,2
STO05195,STP005,4
STO04883,STP013,3
STO00282,STP018,2
STO00408,STP009,2
STO01347,STP016,3
STO02544,STP003,2
STO09765,STP004,2
STO07158,STP020,4
STO05575,STP009,2
STO10081,STP007,4
STO07945,STP016,2
STO07231,STP004,3
STO04119,STP005,2
STO04218,STP004,2
STO05200,STP001,2
STO08636,STP007,3
STO01605,STP006,3
STO07780,STP005,2
STO03762,STP015,2
STO00714,STP015,3
STO01128,STP020,4
STO05662,STP007,4
STO00808,STP002,4
STO03871,STP006,2
STO09761,STP020,4
STO07472,STP007,2
STO06109,STP006,1
STO00011,STP017,3
STO08675,STP007,4
STO05992,STP012,2
STO06801,STP008,2
STO01436,STP017,3
STO06055,STP004,1
STO09123,STP017,3
STO08314,STP019,1
STO08647,STP004,1
STO09858,STP020,3
STO02972,STP018,1
STO08142,STP018,2
STO04675,STP005,1
