Order_ID,Customer_ID,Store_ID,Order_Date
STO03099,STC2655,STS005,2025-01-27
STO03100,STC0009,STS016,2025-04-01
STO03101,STC0134,STS005,2025-05-30
STO03102,STC1503,STS022,2025-12-18
STO03103,STC2868,STS012,2025-12-08
STO03104,STC2343,STS003,2025-01-21
STO03105,STC0677,STS010,2025-06-19
STO03106,STC0410,STS002,2025-10-26
STO03107,STC0338,STS002,2025-11-11
STO03108,STC0001,STS007,2025-03-29
STO03109,STC1601,STS016,2025-02-25
STO03110,STC1095,STS019,2025-05-30
STO03111,STC2521,STS017,2025-02-06
STO03112,STC2510,STS010,2025-03-12
STO03113,STC0267,STS015,2025-11-07
STO03114,STC1065,STS006,2025-11-26
STO03115,STC2867,STS017,2025-02-19
STO03116,STC2034,STS020,2025-04-25
STO03117,STC2823,STS010,2025-01-17
STO03118,STC1612,STS011,2025-12-07
STO03119,STC0667,STS023,2025-08-31
STO03120,STC1854,STS012,2025-09-18
STO03121,STC1256,STS010,2025-12-01
STO03122,STC2891,STS013,2025-08-03
STO03123,STC0964,STS010,2025-12-08
STO03124,STC1338,STS007,2025-05-04
STO03125,STC1890,STS005,2025-12-27
STO03126,STC0636,STS002,2025-02-10
STO03127,STC0241,STS019,2025-03-02
STO03128,STC0605,STS004,2025-08-18
STO03129,STC0517,STS005,2025-02-07
STO03130,STC1158,STS025,2025-06-20
STO03131,STC2817,STS011,2025-10-24
STO03132,STC0980,STS023,2025-09-04
STO03133,STC1784,STS014,2025-03-04
STO03134,STC2640,STS022,2025-12-10
STO03135,STC2262,STS024,2025-10-28
STO03136,STC1240,STS023,2025-04-18
STO03137,STC1939,STS021,2025-01-18
STO03138,STC1492,STS006,2025-07-20
STO03139,STC0785,STS012,2025-02-03
STO03140,STC0201,STS002,2025-05-10
STO03141,STC1596,STS006,2025-09-12
STO03142,STC1899,STS022,2025-07-23
STO03143,STC2905,STS011,2025-08-19
STO03144,STC0545,STS011,2025-12-29
STO03145,STC1730,STS022,2025-06-11
STO03146,STC2321,STS023,2025-04-05
STO03147,STC0031,STS006,2025-05-09
STO03148,STC1704,STS003,2025-09-07
STO03149,STC1371,STS005,2025-01-22
STO03150,STC0575,STS008,2025-09-20
STO03151,STC2474,STS016,2025-05-23
STO03152,STC0829,STS024,2025-04-03
STO03153,STC1712,STS002,2025-01-05
STO03154,STC2587,STS012,2025-12-31
STO03155,STC1405,STS020,2025-07-10
STO03156,STC1382,STS001,2025-02-23
STO03157,STC1978,STS025,2025-09-14
STO03158,STC0827,STS007,2025-03-17
STO03159,STC1362,STS022,2025-12-04
STO03160,STC2069,STS009,2025-09-29
STO03161,STC1601,STS017,2025-10-30
STO03162,STC2509,STS020,2025-04-11
STO03163,STC1782,STS025,2025-01-21
STO03164,STC1864,STS024,2025-10-30
STO03165,STC2242,STS010,2025-10-03
STO03166,STC1870,STS002,2025-05-26
STO03167,STC1363,STS001,2025-07-28
STO03168,STC2414,STS021,2025-02-02
STO03169,STC1944,STS014,2025-08-26
STO03170,STC2494,STS019,2025-04-29
STO03171,STC1291,STS019,2025-04-25
STO03172,STC1841,STS009,2025-06-03
STO03173,STC2671,STS002,2025-04-28
STO03174,STC2738,STS019,2025-05-11
STO03175,STC1618,STS009,2025-01-03
STO03176,STC2174,STS008,2025-01-21
STO03177,STC0909,STS015,2025-05-03
STO03178,STC1627,STS001,2025-08-09
STO03179,STC0196,STS003,2025-05-21
STO03180,STC2193,STS018,2025-08-02
STO03181,STC0067,STS017,2025-11-24
STO03182,STC1255,STS025,2025-11-04
STO03183,STC2717,STS002,2025-09-12
STO03184,STC2377,STS007,2025-10-01
STO03185,STC2709,STS018,2025-05-28
STO03186,STC0475,STS008,2025-07-19
STO03187,STC2297,STS024,2025-06-18
STO03188,STC0726,STS018,2025-12-02
STO03189,STC0821,STS001,2025-12-17
STO03190,STC1760,STS003,2025-06-18
STO03191,STC2650,STS008,2025-09-03
STO03192,STC0085,STS004,2025-03-08
STO03193,STC2995,STS009,2025-03-28
STO03194,STC2693,STS010,2025-12-10
STO03195,STC1054,STS014,2025-03-24
STO03196,STC1747,STS007,2025-03-25
STO03197,STC1481,STS004,2025-05-28
STO03198,STC1268,STS018,2025-12-21
STO03199,STC2248,STS021,2025-02-05
STO03200,STC0313,STS005,2025-03-04
STO03201,STC0014,STS008,2025-02-03
STO03202,STC1107,STS006,2025-02-28
STO03203,STC1849,STS011,2025-03-04
STO03204,STC2050,STS025,2025-10-01
STO03205,STC1906,STS017,2025-03-04
STO03206,STC1972,STS022,2025-11-11
STO03207,STC1140,STS003,2025-07-02
STO03208,STC0377,STS012,2025-04-01
STO03209,STC1589,STS007,2025-10-07
STO03210,STC1026,STS024,2025-01-10
STO03211,STC2541,STS025,2025-02-14
STO03212,STC0260,STS006,2025-03-16
STO03213,STC1402,STS006,2025-09-25
STO03214,STC2825,STS018,2025-04-10
STO03215,STC1961,STS025,2025-11-20
STO03216,STC1440,STS001,2025-06-24
STO03217,STC1595,STS025,2025-08-10
STO03218,STC0425,STS017,2025-07-26
STO03219,STC0870,STS006,2025-04-08
STO03220,STC2544,STS021,2025-09-05
STO03221,STC2402,STS024,2025-12-24
STO03222,STC0275,STS024,2025-04-27
STO03223,STC2692,STS025,2025-09-11
STO03224,STC2284,STS025,2025-08-23
STO03225,STC1587,STS011,2025-11-25
STO03226,STC1511,STS007,2025-01-22
STO03227,STC0150,STS015,2025-04-07
STO03228,STC0016,STS019,2025-07-01
STO03229,STC0071,STS022,2025-07-10
STO03230,STC2658,STS011,2025-08-01
STO03231,STC0031,STS011,2025-08-26
STO03232,STC0350,STS005,2025-02-19
STO03233,STC2436,STS017,2025-10-15
STO03234,STC0478,STS019,2025-03-11
STO03235,STC1940,STS016,2025-10-11
STO03236,STC2260,STS024,2025-06-24
STO03237,STC0491,STS020,2025-01-17
STO03238,STC2614,STS011,2025-05-06
STO03239,STC1279,STS018,2025-08-06
STO03240,STC1202,STS002,2025-02-24
STO03241,STC0225,STS010,2025-12-07
STO03242,STC0561,STS023,2025-05-13
STO03243,STC1555,STS005,2025-05-24
STO03244,STC1393,STS014,2025-02-08
STO03245,STC2175,STS012,2025-02-08
STO03246,STC2041,STS010,2025-06-03
STO03247,STC1667,STS001,2025-01-14
STO03248,STC1168,STS011,2025-04-05
STO03249,STC2916,STS003,2025-03-12
STO03250,STC2151,STS020,2025-11-03
STO03251,STC0411,STS012,2025-02-28
STO03252,STC0390,STS009,2025-06-20
STO03253,STC1304,STS004,2025-04-04
STO03254,STC2361,STS007,2025-10-26
STO03255,STC0323,STS008,2025-01-26
STO03256,STC1133,STS010,2025-10-09
STO03257,STC2218,STS003,2025-12-31
STO03258,STC2249,STS019,2025-12-20
STO03259,STC2237,STS010,2025-10-10
STO03260,STC2695,STS010,2025-02-21
STO03261,STC1654,STS025,2025-01-21
STO03262,STC1278,STS014,2025-02-17
STO03263,STC2695,STS011,2025-05-18
STO03264,STC0214,STS005,2025-02-05
STO03265,STC0387,STS019,2025-01-03
STO03266,STC0438,STS016,2025-01-22
STO03267,STC1922,STS012,2025-07-27
STO03268,STC2220,STS004,2025-05-16
STO03269,STC0651,STS019,2025-10-15
STO03270,STC1015,STS003,2025-06-21
STO03271,STC0690,STS006,2025-11-29
STO03272,STC2331,STS023,2025-02-23
STO03273,STC2584,STS001,2025-08-29
STO03274,STC0895,STS024,2025-12-29
STO03275,STC0519,STS006,2025-12-16
STO03276,STC2088,STS008,2025-07-28
STO03277,STC0022,STS022,2025-09-25
STO03278,STC1120,STS019,2025-04-07
STO03279,STC2018,STS018,2025-05-02
STO03280,STC0244,STS014,2025-04-19
STO03281,STC2512,STS022,2025-07-18
STO03282,STC0789,STS017,2025-05-30
STO03283,STC1411,STS005,2025-07-27
STO03284,STC2420,STS014,2025-10-24
STO03285,STC1179,STS009,2025-05-08
STO03286,STC2525,STS004,2025-12-28
STO03287,STC1722,STS009,2025-11-28
STO03288,STC2480,STS016,2025-01-01
STO03289,STC0470,STS013,2025-10-30
STO03290,STC0784,STS024,2025-05-10
STO03291,STC2832,STS005,2025-10-23
STO03292,STC0756,STS021,2025-10-25
STO03293,STC0492,STS022,2025-05-08
STO03294,STC0543,STS023,2025-01-21
STO03295,STC0946,STS008,2025-01-24
STO03296,STC2996,STS003,2025-12-17
STO03297,STC1617,STS005,2025-04-22
STO03298,STC1133,STS004,2025-10-22
STO03299,STC0012,STS021,2025-04-18
STO03300,STC2938,STS004,2025-12-23
STO03301,STC0057,STS014,2025-02-24
STO03302,STC1399,STS007,2025-08-17
STO03303,STC0592,STS005,2025-11-28
STO03304,STC0505,STS012,2025-06-16
STO03305,STC1684,STS013,2025-12-04
STO03306,STC2126,STS022,2025-05-21
STO03307,STC1817,STS022,2025-04-14
STO03308,STC2602,STS005,2025-04-16
STO03309,STC1595,STS012,2025-04-07
STO03310,STC2728,STS022,2025-05-05
STO03311,STC2007,STS016,2025-05-21
STO03312,STC1792,STS002,2025-05-10
STO03313,STC0013,STS014,2025-08-26
STO03314,STC0650,STS002,2025-01-31
STO03315,STC1880,STS017,2025-05-29
STO03316,STC0835,STS014,2025-02-26
STO03317,STC1177,STS005,2025-05-26
STO03318,STC1145,STS006,2025-08-07
STO03319,STC0057,STS016,2025-09-29
STO03320,STC0268,STS019,2025-08-21
STO03321,STC1425,STS010,2025-11-26
STO03322,STC0919,STS015,2025-04-13
STO03323,STC2820,STS009,2025-09-02
STO03324,STC1600,STS009,2025-03-24
STO03325,STC1968,STS008,2025-08-13
STO03326,STC0547,STS001,2025-05-01
STO03327,STC2643,STS016,2025-07-16
STO03328,STC0897,STS018,2025-09-18
STO03329,STC2630,STS005,2025-02-26
STO03330,STC1097,STS024,2025-07-09
STO03331,STC2139,STS009,2025-12-20
STO03332,STC0405,STS009,2025-12-04
STO03333,STC2116,STS010,2025-07-26
STO03334,STC0084,STS003,2025-10-18
STO03335,STC0439,STS008,2025-05-25
STO03336,STC1033,STS008,2025-12-09
STO03337,STC2278,STS020,2025-10-22
STO03338,STC2171,STS006,2025-11-18
STO03339,STC2036,STS017,2025-01-02
STO03340,STC0611,STS001,2025-06-17
STO03341,STC2825,STS025,2025-10-11
STO03342,STC1720,STS019,2025-06-24
STO03343,STC0006,STS016,2025-04-10
STO03344,STC0768,STS004,2025-06-06
STO03345,STC2953,STS025,2025-08-06
STO03346,STC1029,STS023,2025-05-20
STO03347,STC2402,STS007,2025-11-18
STO03348,STC1647,STS022,2025-11-05
STO03349,STC2316,STS019,2025-07-02
STO03350,STC0394,STS013,2025-08-30
STO03351,STC2559,STS007,2025-05-06
STO03352,STC1331,STS002,2025-06-22
STO03353,STC1462,STS016,2025-05-04
STO03354,STC2182,STS011,2025-09-10
STO03355,STC0933,STS014,2025-10-15
STO03356,STC0068,STS023,2025-02-09
STO03357,STC0423,STS019,2025-03-12
STO03358,STC0948,STS014,2025-01-23
STO03359,STC0840,STS015,2025-07-31
STO03360,STC2192,STS024,2025-02-07
STO03361,STC0421,STS022,2025-10-08
STO03362,STC1808,STS023,2025-03-11
STO03363,STC0905,STS024,2025-04-20
STO03364,STC0895,STS012,2025-02-19
STO03365,STC0150,STS009,2025-01-06
STO03366,STC2407,STS014,2025-03-03
STO03367,STC1149,STS021,2025-10-29
STO03368,STC1843,STS007,2025-02-17
STO03369,STC1396,STS008,2025-11-10
STO03370,STC0487,STS003,2025-05-09
STO03371,STC2451,STS018,2025-11-19
STO03372,STC0988,STS002,2025-09-01
STO03373,STC2823,STS009,2025-10-05
STO03374,STC0685,STS022,2025-12-23
STO03375,STC2985,STS001,2025-09-08
STO03376,STC0887,STS014,2025-06-19
STO03377,STC0410,STS003,2025-09-15
STO03378,STC2388,STS008,2025-10-22
STO03379,STC1138,STS001,2025-08-07
STO03380,STC2853,STS012,2025-07-02
STO03381,STC1853,STS018,2025-12-23
STO03382,STC0673,STS001,2025-02-19
STO03383,STC2570,STS019,2025-01-11
STO03384,STC2734,STS009,2025-04-09
STO03385,STC0705,STS006,2025-04-30
STO03386,STC0186,STS024,2025-04-02
STO03387,STC0803,STS007,2025-04-12
STO03388,STC0544,STS010,2025-08-24
STO03389,STC0251,STS022,2025-08-19
STO03390,STC0925,STS020,2025-03-10
STO03391,STC0129,STS004,2025-04-15
STO03392,STC1502,STS021,2025-06-03
STO03393,STC2813,STS014,2025-03-20
STO03394,STC2818,STS003,2025-03-23
STO03395,STC1941,STS013,2025-01-04
STO03396,STC0702,STS012,2025-01-18
STO03397,STC2184,STS006,2025-12-17
STO03398,STC1722,STS004,2025-02-13
STO03399,STC0646,STS007,2025-02-07
STO03400,STC0630,STS014,2025-02-25
STO03401,STC1781,STS008,2025-12-25
STO03402,STC0681,STS009,2025-09-24
STO03403,STC2924,STS018,2025-12-13
STO03404,STC2175,STS019,2025-10-27
STO03405,STC1352,STS015,2025-03-22
STO03406,STC2435,STS018,2025-12-05
STO03407,STC2324,STS007,2025-08-18
STO03408,STC1741,STS006,2025-11-09
STO03409,STC1824,STS009,2025-06-11
STO03410,STC1066,STS020,2025-04-20
STO03411,STC0083,STS007,2025-07-27
STO03412,STC1211,STS013,2025-10-02
STO03413,STC1905,STS003,2025-10-25
STO03414,STC0473,STS023,2025-03-06
STO03415,STC0221,STS008,2025-12-25
STO03416,STC2186,STS004,2025-10-14
STO03417,STC1964,STS013,2025-11-29
STO03418,STC2379,STS023,2025-03-11
STO03419,STC0217,STS017,2025-04-03
STO03420,STC2208,STS008,2025-03-06
STO03421,STC0986,STS002,2025-09-18
STO03422,STC2486,STS018,2025-02-07
STO03423,STC0990,STS018,2025-10-10
STO03424,STC0343,STS011,2025-09-26
STO03425,STC2202,STS003,2025-05-13
STO03426,STC1070,STS011,2025-10-09
STO03427,STC0558,STS006,2025-01-23
STO03428,STC1752,STS016,2025-04-16
STO03429,STC0573,STS008,2025-12-24
STO03430,STC2607,STS003,2025-09-23
STO03431,STC0606,STS020,2025-08-15
STO03432,STC0293,STS014,2025-11-21
STO03433,STC2240,STS003,2025-06-14
STO03434,STC1888,STS006,2025-12-15
STO03435,STC1132,STS011,2025-01-16
STO03436,STC0136,STS025,2025-01-06
STO03437,STC0112,STS025,2025-12-07
STO03438,STC2830,STS001,2025-01-16
STO03439,STC0343,STS011,2025-03-26
STO03440,STC2610,STS019,2025-02-11
STO03441,STC0339,STS023,2025-04-08
STO03442,STC1970,STS004,2025-08-13
STO03443,STC2208,STS021,2025-07-10
STO03444,STC0235,STS021,2025-11-06
STO03445,STC0106,STS024,2025-03-18
STO03446,STC1448,STS011,2025-07-14
STO03447,STC2754,STS004,2025-09-16
STO03448,STC2645,STS010,2025-05-30
STO03449,STC1069,STS006,2025-02-13
STO03450,STC2236,STS005,2025-11-04
STO03451,STC2737,STS019,2025-10-04
STO03452,STC1953,STS010,2025-09-09
STO03453,STC2140,STS025,2025-02-09
STO03454,STC0617,STS006,2025-05-28
STO03455,STC2054,STS020,2025-01-22
STO03456,STC1287,STS013,2025-08-29
STO03457,STC0166,STS017,2025-08-11
STO03458,STC1915,STS001,2025-01-23
STO03459,STC2455,STS002,2025-01-02
STO03460,STC2712,STS009,2025-05-06
STO03461,STC1548,STS012,2025-11-22
STO03462,STC1399,STS003,2025-07-05
STO03463,STC2966,STS017,2025-05-21
STO03464,STC2172,STS005,2025-07-27
STO03465,STC1548,STS019,2025-03-04
STO03466,STC0966,STS014,2025-03-18
STO03467,STC1104,STS017,2025-04-27
STO03468,STC1318,STS012,2025-12-05
STO03469,STC0201,STS012,2025-06-08
STO03470,STC0698,STS019,2025-07-12
STO03471,STC2989,STS002,2025-10-10
STO03472,STC2926,STS002,2025-11-17
STO03473,STC1925,STS002,2025-07-28
STO03474,STC0852,STS008,2025-07-30
STO03475,STC2467,STS020,2025-10-13
STO03476,STC1885,STS020,2025-07-01
STO03477,STC0070,STS025,2025-11-16
STO03478,STC2607,STS017,2025-04-05
STO03479,STC0516,STS003,2025-02-01
STO03480,STC1097,STS002,2025-03-04
STO03481,STC1605,STS009,2025-09-28
STO03482,STC0509,STS018,2025-09-28
STO03483,STC0021,STS009,2025-11-17
STO03484,STC1060,STS021,2025-04-01
STO03485,STC2243,STS016,2025-09-13
STO03486,STC1020,STS017,2025-04-10
STO03487,STC1549,STS023,2025-04-07
STO03488,STC2165,STS021,2025-02-02
STO03489,STC1638,STS009,2025-05-05
STO03490,STC0635,STS022,2025-02-03
STO03491,STC0580,STS023,2025-07-24
STO03492,STC2536,STS022,2025-06-01
STO03493,STC2974,STS006,2025-09-25
STO03494,STC2341,STS021,2025-12-09
STO03495,STC2732,STS024,2025-06-07
STO03496,STC1670,STS010,2025-03-23
STO03497,STC0085,STS008,2025-08-03
STO03498,STC2937,STS005,2025-07-08
STO03499,STC2959,STS024,2025-09-28
STO03500,STC1765,STS007,2025-02-23
STO03501,STC1269,STS025,2025-05-09
STO03502,STC0337,STS015,2025-01-21
STO03503,STC1599,STS010,2025-11-20
STO03504,STC1597,STS006,2025-07-01
STO03505,STC1531,STS025,2025-05-29
STO03506,STC0174,STS006,2025-07-26
STO03507,STC0939,STS024,2025-12-12
STO03508,STC1512,STS011,2025-10-06
STO03509,STC2799,STS006,2025-05-31
STO03510,STC0786,STS024,2025-01-12
STO03511,STC2739,STS003,2025-08-29
STO03512,STC1546,STS010,2025-07-30
STO03513,STC1147,STS010,2025-09-20
STO03514,STC2359,STS017,2025-09-16
STO03515,STC0093,STS025,2025-04-26
STO03516,STC2994,STS004,2025-07-08
STO03517,STC0989,STS018,2025-12-24
STO03518,STC2052,STS017,2025-04-02
STO03519,STC1129,STS011,2025-03-10
STO03520,STC1908,STS020,2025-12-23
STO03521,STC0253,STS022,2025-12-19
STO03522,STC1393,STS002,2025-05-29
STO03523,STC2814,STS021,2025-01-30
STO03524,STC1194,STS008,2025-04-15
STO03525,STC0886,STS007,2025-07-01
STO03526,STC0796,STS017,2025-05-12
STO03527,STC2405,STS011,2025-12-29
STO03528,STC0501,STS013,2025-04-24
STO03529,STC0580,STS004,2025-02-16
STO03530,STC0388,STS023,2025-11-04
STO03531,STC1863,STS017,2025-08-27
STO03532,STC2955,STS004,2025-10-06
STO03533,STC0198,STS020,2025-04-12
STO03534,STC0988,STS019,2025-02-16
STO03535,STC2585,STS022,2025-04-12
STO03536,STC2018,STS007,2025-03-10
STO03537,STC1659,STS021,2025-06-15
STO03538,STC0925,STS002,2025-07-28
STO03539,STC0143,STS024,2025-02-09
STO03540,STC0344,STS025,2025-11-10
STO03541,STC2069,STS016,2025-06-17
STO03542,STC1595,STS004,2025-08-25
STO03543,STC2051,STS014,2025-10-10
STO03544,STC2951,STS017,2025-01-05
STO03545,STC0044,STS006,2025-04-17
STO03546,STC0109,STS001,2025-10-28
STO03547,STC0438,STS011,2025-08-01
STO03548,STC0459,STS018,2025-03-07
STO03549,STC2447,STS017,2025-01-07
STO03550,STC1002,STS023,2025-07-13
STO03551,STC1368,STS016,2025-11-23
STO03552,STC2879,STS016,2025-05-16
STO03553,STC2988,STS010,2025-11-02
STO03554,STC0491,STS024,2025-08-01
STO03555,STC0013,STS020,2025-12-15
STO03556,STC0876,STS013,2025-07-08
STO03557,STC2498,STS012,2025-03-10
STO03558,STC0238,STS003,2025-06-09
STO03559,STC2473,STS003,2025-03-05
STO03560,STC2155,STS021,2025-10-22
STO03561,STC1175,STS004,2025-10-04
STO03562,STC1198,STS008,2025-04-29
STO03563,STC1627,STS017,2025-09-02
STO03564,STC1405,STS001,2025-10-28
STO03565,STC0571,STS025,2025-07-28
STO03566,STC0798,STS006,2025-03-22
STO03567,STC0884,STS020,2025-11-05
STO03568,STC2072,STS005,2025-02-07
STO03569,STC0984,STS015,2025-05-21
STO03570,STC1373,STS011,2025-08-03
STO03571,STC0315,STS003,2025-05-11
STO03572,STC0150,STS023,2025-05-31
STO03573,STC0533,STS017,2025-10-02
STO03574,STC1669,STS024,2025-01-22
STO03575,STC1503,STS021,2025-01-11
STO03576,STC1383,STS008,2025-09-10
STO03577,STC1620,STS014,2025-08-11
STO03578,STC0190,STS017,2025-12-22
STO03579,STC0394,STS004,2025-03-07
STO03580,STC1748,STS025,2025-01-10
STO03581,STC0173,STS007,2025-01-29
STO03582,STC2131,STS007,2025-07-04
STO03583,STC1600,STS013,2025-11-08
STO03584,STC0363,STS025,2025-01-14
STO03585,STC1583,STS005,2025-12-17
STO03586,STC1867,STS003,2025-06-14
STO03587,STC0872,STS004,2025-03-31
STO03588,STC0896,STS009,2025-06-24
STO03589,STC1458,STS002,2025-08-09
STO03590,STC2086,STS018,2025-04-04
STO03591,STC1787,STS019,2025-02-25
STO03592,STC1989,STS021,2025-09-06
STO03593,STC1739,STS025,2025-10-15
STO03594,STC2639,STS005,2025-11-15
STO03595,STC0864,STS017,2025-05-16
STO03596,STC1190,STS024,2025-01-21
STO03597,STC0475,STS008,2025-06-05
STO03598,STC2272,STS001,2025-09-28
STO03599,STC1833,STS025,2025-04-10
STO03600,STC1404,STS010,2025-05-02
STO03601,STC1954,STS022,2025-10-09
STO03602,STC2166,STS005,2025-07-28
STO03603,STC0189,STS007,2025-04-30
STO03604,STC2643,STS012,2025-11-11
STO03605,STC2965,STS004,2025-01-28
STO03606,STC0420,STS022,2025-07-09
STO03607,STC1850,STS023,2025-12-22
STO03608,STC0074,STS020,2025-01-25
STO03609,STC2079,STS012,2025-10-17
STO03610,STC2380,STS023,2025-02-03
STO03611,STC1186,STS010,2025-10-21
STO03612,STC0745,STS001,2025-08-20
STO03613,STC1046,STS019,2025-03-26
STO03614,STC1651,STS025,2025-11-03
STO03615,STC2893,STS019,2025-11-16
STO03616,STC2564,STS014,2025-11-16
STO03617,STC2346,STS013,2025-12-03
STO03618,STC1215,STS018,2025-11-25
STO03619,STC2477,STS025,2025-11-04
STO03620,STC2990,STS022,2025-12-14
STO03621,STC1869,STS003,2025-09-25
STO03622,STC1211,STS005,2025-10-02
STO03623,STC1500,STS019,2025-07-16
STO03624,STC2609,STS019,2025-05-08
STO03625,STC0602,STS011,2025-10-17
STO03626,STC0422,STS010,2025-01-11
STO03627,STC2050,STS010,2025-10-19
STO03628,STC2535,STS007,2025-03-31
STO03629,STC0780,STS004,2025-04-05
STO03630,STC0914,STS010,2025-03-14
STO03631,STC1761,STS013,2025-10-16
STO03632,STC2294,STS002,2025-07-28
STO03633,STC2549,STS023,2025-01-12
STO03634,STC2286,STS016,2025-03-21
STO03635,STC1631,STS021,2025-03-02
STO03636,STC1873,STS025,2025-08-02
STO03637,STC0126,STS021,2025-08-15
STO03638,STC0713,STS024,2025-04-21
STO03639,STC1268,STS018,2025-04-27
STO03640,STC2130,STS020,2025-04-23
STO03641,STC1335,STS022,2025-12-06
STO03642,STC2468,STS012,2025-11-29
STO03643,STC1000,STS017,2025-03-12
STO03644,STC2693,STS018,2025-01-09
STO03645,STC1167,STS001,2025-06-26
STO03646,STC1670,STS022,2025-03-02
STO03647,STC0584,STS023,2025-10-17
STO03648,STC2499,STS014,2025-06-24
STO03649,STC0123,STS018,2025-03-17
STO03650,STC1664,STS019,2025-07-03
STO03651,STC2231,STS022,2025-03-17
STO03652,STC1779,STS022,2025-05-17
STO03653,STC0383,STS018,2025-07-15
STO03654,STC2347,STS013,2025-06-26
STO03655,STC1667,STS021,2025-02-07
STO03656,STC0888,STS001,2025-10-15
STO03657,STC1974,STS014,2025-02-20
STO03658,STC2753,STS022,2025-03-16
STO03659,STC0780,STS017,2025-06-10
STO03660,STC2341,STS011,2025-03-03
STO03661,STC1032,STS007,2025-05-17
STO03662,STC1633,STS018,2025-03-18
STO03663,STC0986,STS019,2025-06-09
STO03664,STC2085,STS009,2025-11-17
STO03665,STC0167,STS001,2025-03-26
STO03666,STC1960,STS025,2025-04-25
STO03667,STC0005,STS001,2025-12-08
STO03668,STC2105,STS014,2025-11-04
STO03669,STC1601,STS013,2025-02-02
STO03670,STC0226,STS004,2025-07-18
STO03671,STC2064,STS007,2025-02-08
STO03672,STC0333,STS022,2025-04-09
STO03673,STC2507,STS011,2025-01-14
STO03674,STC0197,STS003,2025-07-12
STO03675,STC2162,STS002,2025-11-10
STO03676,STC2656,STS009,2025-02-11
STO03677,STC1201,STS021,2025-11-07
STO03678,STC0300,STS024,2025-06-14
STO03679,STC0223,STS015,2025-07-28
STO03680,STC0726,STS021,2025-09-25
STO03681,STC0803,STS019,2025-08-15
STO03682,STC2630,STS014,2025-11-18
STO03683,STC0589,STS002,2025-07-08
STO03684,STC0904,STS021,2025-05-24
STO03685,STC1107,STS001,2025-09-11
STO03686,STC1805,STS015,2025-11-03
STO03687,STC1154,STS013,2025-03-25
STO03688,STC0239,STS023,2025-08-18
STO03689,STC0573,STS024,2025-07-26
STO03690,STC1687,STS022,2025-03-08
STO03691,STC2443,STS005,2025-06-26
STO03692,STC0080,STS018,2025-02-17
STO03693,STC2016,STS024,2025-11-17
STO03694,STC1943,STS013,2025-01-25
STO03695,STC0660,STS019,2025-12-25
STO03696,STC2465,STS003,2025-05-15
STO03697,STC0094,STS013,2025-09-26
STO03698,STC2764,STS018,2025-05-15
STO03699,STC0276,STS007,2025-04-12
STO03700,STC0831,STS015,2025-04-29
STO03701,STC0366,STS005,2025-06-10
STO03702,STC1466,STS023,2025-03-29
STO03703,STC0830,STS012,2025-07-25
STO03704,STC0446,STS015,2025-10-06
STO03705,STC0325,STS015,2025-01-06
STO03706,STC0840,STS006,2025-12-14
STO03707,STC0417,STS003,2025-11-05
STO03708,STC0670,STS001,2025-07-14
STO03709,STC0462,STS008,2025-08-05
STO03710,STC0975,STS017,2025-12-09
STO03711,STC1302,STS005,2025-08-28
STO03712,STC2031,STS018,2025-10-21
STO03713,STC1413,STS013,2025-03-04
STO03714,STC0780,STS007,2025-08-18
STO03715,STC0305,STS022,2025-10-07
STO03716,STC1216,STS010,2025-05-16
STO03717,STC2428,STS002,2025-03-28
STO03718,STC2371,STS011,2025-01-25
STO03719,STC0577,STS013,2025-05-31
STO03720,STC2091,STS002,2025-02-18
STO03721,STC1767,STS009,2025-05-26
STO03722,STC0217,STS008,2025-08-20
STO03723,STC0840,STS022,2025-05-09
STO03724,STC0417,STS013,2025-08-29
STO03725,STC2189,STS004,2025-03-14
STO03726,STC1898,STS024,2025-09-13
STO03727,STC2734,STS017,2025-03-29
STO03728,STC0765,STS003,2025-01-08
STO03729,STC0662,STS021,2025-02-17
STO03730,STC2014,STS019,2025-10-02
STO03731,STC0748,STS004,2025-11-18
STO03732,STC0793,STS009,2025-09-23
STO03733,STC1720,STS006,2025-10-21
STO03734,STC2237,STS011,2025-09-09
STO03735,STC2996,STS022,2025-11-07
STO03736,STC1794,STS008,2025-08-07
STO03737,STC0949,STS018,2025-05-05
STO03738,STC0471,STS017,2025-04-01
STO03739,STC2227,STS022,2025-06-13
STO03740,STC1673,STS001,2025-06-23
STO03741,STC0938,STS019,2025-08-19
STO03742,STC0094,STS016,2025-12-26
STO03743,STC2411,STS018,2025-11-22
STO03744,STC1756,STS013,2025-12-15
STO03745,STC0488,STS015,2025-09-02
STO03746,STC2868,STS002,2025-07-26
STO03747,STC2034,STS008,2025-07-27
STO03748,STC2123,STS025,2025-03-17
STO03749,STC0064,STS012,2025-01-02
STO03750,STC1541,STS018,2025-03-15
STO03751,STC0346,STS022,2025-03-29
STO03752,STC0740,STS008,2025-11-19
STO03753,STC1431,STS011,2025-12-12
STO03754,STC0653,STS003,2025-07-21
STO03755,STC2781,STS022,2025-07-07
STO03756,STC0061,STS025,2025-06-21
STO03757,STC2209,STS015,2025-02-23
STO03758,STC2813,STS009,2025-07-27
STO03759,STC2333,STS005,2025-02-07
STO03760,STC2142,STS021,2025-03-31
STO03761,STC0298,STS019,2025-03-13
STO03762,STC1341,STS019,2025-07-23
STO03763,STC1871,STS025,2025-11-01
