Order_ID,Product_ID,Quantity
CCO07762,CCP008,2
CCO08745,CCP001,4
CCO01878,CCP012,3
CCO09018,CCP008,4
CCO07454,CCP016,3
CCO04131,CCP008,1
CCO06110,CCP019,3
CCO10450,CCP018,3
CCO10784,CCP015,3
CCO11873,CCP017,1
CCO11607,CCP004,1
CCO03138,CCP014,2
CCO01630,CCP002,2
CCO06734,CCP011,1
CCO07526,CCP002,3
CCO11635,CCP017,2
CCO05714,CCP015,4
CCO10596,CCP010,2
CCO01168,CCP004,1
CCO11585,CCP009,2
CCO11440,CCP004,3
CCO05357,CCP015,2
CCO08522,CCP010,3
CCO09472,CCP020,2
CCO11420,CCP020,4
CCO01836,CCP005,4
CCO07618,CCP018,1
CCO06200,CCP012,2
CCO05029,CCP015,2
CCO06132,CCP017,2
CCO11120,CCP008,2
CCO07604,CCP009,3
CCO08588,CCP015,4
CCO01863,CCP002,2
CCO02539,CCP017,1
CCO08293,CCP007,3
CCO02979,CCP004,2
CCO03247,CCP008,4
CCO05183,CCP004,4
CCO10555,CCP019,2
CCO02738,CCP008,1
CCO07899,CCP005,1
CCO02623,CCP004,1
CCO11998,CCP001,4
CCO02005,CCP017,3
CCO02634,CCP010,4
CCO03198,CCP003,2
CCO10351,CCP004,2
CCO01894,CCP010,2
CCO11545,CCP016,1
CCO07888,CCP007,2
CCO11724,CCP015,2
CCO05162,CCP018,4
CCO01783,CCP018,1
CCO09862,CCP013,4
CCO10790,CCP015,1
CCO11157,CCP006,3
CCO03767,CCP006,2
CCO10130,CCP011,1
CCO06719,CCP008,3
CCO11857,CCP002,2
CCO06346,CCP010,3
CCO07356,CCP020,3
CCO09120,CCP017,2
CCO11784,CCP006,3
CCO00670,CCP011,2
CCO10833,CCP002,2
CCO08519,CCP012,2
CCO05609,CCP012,3
CCO04062,CCP010,3
CCO09659,CCP001,2
CCO08658,CCP009,1
CCO09954,CCP014,3
CCO10936,CCP006,2
CCO09575,CCP005,4
CCO07254,CCP018,2
CCO11136,CCP005,1
CCO03553,CCP010,2
CCO07229,CCP003,3
CCO06913,CCP017,3
CCO02460,CCP007,1
CCO01558,CCP014,4
CCO08748,CCP001,1
CCO03781,CCP013,3
CCO01671,CCP014,2
CCO06047,CCP014,2
CCO02004,CCP010,3
CCO10953,CCP019,4
CCO03629,CCP009,1
CCO10771,CCP014,1
CCO03505,CCP017,2
CCO11612,CCP016,4
CCO01071,CCP017,4
CCO04044,CCP004,1
CCO08221,CCP018,2
CCO09651,CCP014,2
CCO09127,CCP014,4
CCO07741,CCP020,2
CCO00107,CCP013,4
CCO00066,CCP019,4
CCO04591,CCP019,3
CCO03032,CCP004,1
CCO01184,CCP001,4
CCO07656,CCP006,1
CCO04322,CCP006,4
CCO03923,CCP014,3
CCO02945,CCP008,4
CCO01058,CCP015,4
CCO04307,CCP015,2
CCO05612,CCP002,2
CCO02969,CCP015,2
CCO03419,CCP001,3
CCO00920,CCP011,1
CCO00145,CCP018,1
CCO08729,CCP016,2
CCO03053,CCP011,2
CCO11748,CCP011,3
CCO05960,CCP010,3
CCO10908,CCP013,3
CCO06536,CCP013,3
CCO05570,CCP016,1
CCO00463,CCP001,3
CCO11675,CCP005,1
CCO05946,CCP016,4
CCO02665,CCP017,3
CCO07721,CCP016,4
CCO03368,CCP014,4
CCO09192,CCP006,3
CCO00638,CCP014,1
CCO05017,CCP004,3
CCO05048,CCP019,1
CCO00922,CCP008,3
CCO10004,CCP014,2
CCO01033,CCP012,3
CCO00232,CCP007,3
CCO02285,CCP010,1
CCO08486,CCP007,3
CCO04326,CCP006,4
CCO00683,CCP017,1
CCO02098,CCP004,3
CCO07571,CCP003,3
CCO11674,CCP019,1
CCO10181,CCP011,2
CCO09174,CCP010,1
CCO09772,CCP014,4
CCO01576,CCP013,3
CCO01987,CCP001,1
CCO03587,CCP013,2
CCO01408,CCP011,3
CCO03470,CCP007,4
CCO06309,CCP015,2
CCO07254,CCP019,1
CCO06172,CCP020,3
CCO00222,CCP001,1
CCO04020,CCP019,2
CCO00781,CCP007,2
CCO03914,CCP005,3
CCO03499,CCP011,3
CCO02405,CCP019,3
CCO07185,CCP006,2
CCO11019,CCP020,3
CCO00837,CCP012,4
CCO04889,CCP017,4
CCO06780,CCP008,2
CCO03753,CCP007,4
CCO04526,CCP018,3
CCO08612,CCP001,2
CCO08399,CCP019,3
CCO00293,CCP017,3
CCO09399,CCP008,1
CCO10978,CCP020,2
CCO06696,CCP010,2
CCO05515,CCP013,1
CCO09766,CCP004,3
CCO10616,CCP011,4
CCO03704,CCP009,3
CCO01812,CCP010,4
CCO06500,CCP003,1
CCO04690,CCP004,4
CCO08748,CCP010,1
CCO10677,CCP019,1
CCO11773,CCP006,2
CCO08647,CCP019,3
CCO01790,CCP009,1
CCO00737,CCP009,1
CCO11175,CCP010,4
CCO02161,CCP001,2
CCO01799,CCP001,4
CCO03194,CCP016,1
CCO08024,CCP013,2
CCO11305,CCP014,4
CCO11458,CCP006,1
CCO10934,CCP007,4
CCO03941,CCP018,4
CCO02288,CCP013,1
CCO11230,CCP019,3
CCO07915,CCP017,1
CCO01958,CCP018,2
CCO04283,CCP015,4
CCO06466,CCP015,3
CCO00855,CCP015,4
CCO08204,CCP003,1
CCO02018,CCP001,4
CCO02708,CCP014,2
CCO02609,CCP006,3
CCO04210,CCP020,3
CCO11496,CCP012,1
CCO03238,CCP012,2
CCO09358,CCP005,2
CCO06033,CCP017,4
CCO03998,CCP011,2
CCO00532,CCP018,1
CCO03739,CCP015,3
CCO08606,CCP004,4
CCO08737,CCP011,3
CCO03596,CCP002,3
CCO07650,CCP013,4
CCO04188,CCP019,2
CCO09876,CCP004,4
CCO09262,CCP006,4
CCO10473,CCP013,2
CCO11768,CCP015,3
CCO05173,CCP008,4
CCO09769,CCP007,2
CCO07722,CCP004,4
CCO07997,CCP005,4
CCO02683,CCP020,4
CCO07358,CCP016,3
CCO00223,CCP009,4
CCO07054,CCP014,3
CCO05479,CCP003,4
CCO11211,CCP011,3
CCO00158,CCP019,2
CCO10655,CCP011,4
CCO00913,CCP001,2
CCO03413,CCP002,4
CCO02621,CCP019,1
CCO10550,CCP019,2
CCO08077,CCP005,4
CCO11874,CCP014,3
CCO00815,CCP008,2
CCO01183,CCP012,3
CCO02105,CCP007,2
CCO08957,CCP007,3
CCO11952,CCP019,2
CCO10884,CCP011,2
CCO05355,CCP009,1
CCO04457,CCP001,2
CCO03723,CCP013,4
CCO02393,CCP004,4
CCO06329,CCP015,2
CCO05695,CCP004,1
CCO04690,CCP004,2
CCO11373,CCP011,1
CCO05654,CCP010,2
CCO05758,CCP013,4
CCO11532,CCP016,2
CCO11250,CCP020,3
CCO04720,CCP015,2
CCO03457,CCP009,2
CCO00309,CCP006,1
CCO11690,CCP010,1
CCO11287,CCP008,2
CCO00853,CCP019,3
CCO07397,CCP014,4
CCO01058,CCP002,1
CCO06418,CCP020,4
CCO08005,CCP003,1
CCO10610,CCP008,4
CCO04286,CCP003,3
CCO05315,CCP013,2
CCO08862,CCP009,1
CCO11608,CCP013,4
CCO02812,CCP003,4
CCO06903,CCP005,4
CCO04584,CCP016,2
CCO01774,CCP020,3
CCO07739,CCP012,2
CCO00357,CCP006,1
CCO00298,CCP001,1
CCO08425,CCP003,1
CCO09697,CCP013,4
CCO08690,CCP005,4
CCO02152,CCP008,2
CCO09826,CCP003,1
CCO03941,CCP009,4
CCO09473,CCP007,3
CCO01984,CCP014,3
CCO02748,CCP002,1
CCO05194,CCP014,3
CCO06118,CCP008,4
CCO02769,CCP018,1
CCO02903,CCP005,4
CCO04002,CCP003,1
CCO05967,CCP009,4
CCO03681,CCP002,2
CCO10096,CCP012,3
CCO02461,CCP019,4
CCO04373,CCP004,4
CCO01819,CCP007,3
CCO01428,CCP016,4
CCO11353,CCP002,2
CCO02413,CCP011,2
CCO01367,CCP007,2
CCO08803,CCP004,2
CCO03885,CCP009,2
CCO01492,CCP012,2
CCO01434,CCP008,3
CCO11869,CCP002,1
CCO11250,CCP006,4
CCO02218,CCP012,1
CCO10917,CCP009,1
CCO03490,CCP008,1
CCO01943,CCP004,1
CCO07817,CCP003,2
CCO07492,CCP001,2
CCO01593,CCP005,3
CCO08779,CCP009,1
CCO00005,CCP003,1
CCO09683,CCP006,3
CCO08391,CCP019,2
CCO09445,CCP019,3
CCO00795,CCP011,1
CCO00493,CCP008,2
CCO07562,CCP017,4
CCO04829,CCP005,4
CCO00872,CCP016,4
CCO05993,CCP010,3
CCO08833,CCP016,2
CCO08421,CCP003,3
CCO11336,CCP012,2
CCO08254,CCP011,2
CCO00879,CCP019,1
CCO08410,CCP006,1
CCO08404,CCP019,4
CCO02561,CCP005,4
CCO03874,CCP013,2
CCO01526,CCP005,2
CCO09450,CCP006,2
CCO10564,CCP010,1
CCO08010,CCP003,1
CCO11505,CCP003,4
CCO07016,CCP008,2
CCO09486,CCP020,3
CCO04612,CCP018,2
CCO03695,CCP006,1
CCO03553,CCP006,3
CCO09385,CCP017,2
CCO06473,CCP007,3
CCO05874,CCP007,1
CCO09718,CCP003,1
CCO07592,CCP014,4
CCO05803,CCP005,3
CCO04909,CCP013,4
CCO11469,CCP011,3
CCO11665,CCP014,3
CCO02929,CCP012,3
CCO08655,CCP013,3
CCO07580,CCP016,3
CCO09861,CCP011,1
CCO00451,CCP005,4
CCO07190,CCP013,2
CCO08946,CCP001,4
CCO09658,CCP002,4
CCO01190,CCP006,1
CCO02407,CCP003,3
CCO00403,CCP020,2
CCO00746,CCP010,1
CCO00235,CCP003,2
CCO07009,CCP014,4
CCO01062,CCP015,2
CCO08119,CCP020,4
CCO07112,CCP002,1
CCO07849,CCP003,2
CCO01167,CCP004,3
CCO09489,CCP005,4
CCO10867,CCP013,4
CCO04895,CCP018,4
CCO08512,CCP014,3
CCO06301,CCP020,3
CCO03082,CCP006,4
CCO01633,CCP018,1
CCO00848,CCP006,2
CCO10087,CCP008,3
CCO07673,CCP007,2
CCO06736,CCP004,3
CCO10519,CCP013,2
CCO08879,CCP003,1
CCO11639,CCP013,4
CCO10576,CCP015,3
CCO04665,CCP013,4
CCO01383,CCP011,3
CCO10664,CCP016,1
CCO05647,CCP018,3
CCO08414,CCP019,2
CCO03487,CCP009,4
CCO06276,CCP009,1
CCO04217,CCP012,3
CCO06250,CCP010,3
CCO06597,CCP008,2
CCO08287,CCP011,3
CCO02196,CCP003,2
CCO08037,CCP001,4
CCO08825,CCP017,4
CCO10901,CCP019,3
CCO11789,CCP013,3
CCO08768,CCP014,2
CCO02697,CCP010,1
CCO08992,CCP020,1
CCO08265,CCP018,4
CCO11629,CCP011,4
CCO07709,CCP010,4
CCO03853,CCP019,1
CCO05809,CCP019,1
CCO01898,CCP013,4
CCO11517,CCP010,2
CCO03462,CCP009,2
CCO11554,CCP005,1
CCO09340,CCP013,4
CCO10405,CCP017,3
CCO10180,CCP017,2
CCO04989,CCP017,1
CCO11056,CCP003,3
CCO09197,CCP002,2
CCO00983,CCP004,4
CCO04860,CCP011,3
CCO03082,CCP013,4
CCO03958,CCP003,4
CCO01539,CCP009,2
CCO05039,CCP004,4
CCO01002,CCP002,1
CCO03909,CCP016,2
CCO02863,CCP009,2
CCO03477,CCP008,1
CCO05464,CCP009,4
CCO09048,CCP008,4
CCO07193,CCP009,3
CCO06162,CCP012,1
CCO08783,CCP011,2
CCO10546,CCP017,3
CCO05158,CCP017,4
CCO04662,CCP007,2
CCO06991,CCP010,3
CCO07210,CCP016,4
CCO07722,CCP014,1
CCO03412,CCP012,4
CCO04825,CCP004,4
CCO06997,CCP012,4
CCO01037,CCP005,4
CCO11539,CCP008,4
CCO00548,CCP010,3
CCO09131,CCP011,4
CCO06912,CCP002,4
CCO03922,CCP011,2
CCO11868,CCP018,3
CCO06932,CCP012,1
CCO11997,CCP005,3
CCO06734,CCP018,4
CCO11045,CCP008,3
CCO09222,CCP019,2
CCO08006,CCP015,4
CCO11235,CCP007,2
CCO00256,CCP020,1
CCO03444,CCP015,4
CCO04209,CCP013,3
CCO05790,CCP002,3
CCO07345,CCP019,1
CCO06786,CCP005,1
CCO08949,CCP020,4
CCO02632,CCP017,1
CCO10193,CCP014,2
CCO10012,CCP012,1
CCO00422,CCP013,1
CCO09720,CCP011,4
CCO01148,CCP009,1
CCO08638,CCP020,3
CCO05440,CCP001,2
CCO10745,CCP001,3
CCO02526,CCP009,2
CCO03983,CCP018,1
CCO05617,CCP001,2
CCO02648,CCP016,4
CCO08433,CCP016,2
CCO00469,CCP011,1
CCO01322,CCP003,1
CCO10618,CCP009,1
CCO06133,CCP008,2
CCO06823,CCP017,1
CCO11359,CCP012,1
CCO07499,CCP009,3
CCO02912,CCP002,1
CCO07507,CCP017,2
CCO08082,CCP001,2
CCO11204,CCP018,4
CCO06288,CCP011,2
CCO00587,CCP006,1
CCO04755,CCP016,1
CCO08053,CCP014,4
CCO09373,CCP003,1
CCO05336,CCP020,1
CCO03912,CCP002,2
CCO06077,CCP012,2
CCO02813,CCP002,1
CCO03946,CCP015,2
CCO02936,CCP012,4
CCO03019,CCP013,4
CCO00334,CCP002,1
CCO10959,CCP011,2
CCO06686,CCP006,1
CCO04117,CCP014,2
CCO08534,CCP001,4
CCO02279,CCP001,2
CCO08093,CCP012,1
CCO01606,CCP001,3
CCO04561,CCP019,4
CCO10624,CCP008,3
CCO01784,CCP014,3
CCO06608,CCP016,1
CCO00082,CCP006,2
CCO06863,CCP001,2
CCO10272,CCP016,3
CCO10172,CCP005,2
CCO03102,CCP018,2
CCO02034,CCP017,3
CCO10363,CCP008,3
CCO11037,CCP006,4
CCO06652,CCP003,1
CCO08010,CCP013,2
CCO03103,CCP009,1
CCO08740,CCP005,4
CCO03657,CCP018,4
CCO04627,CCP011,2
CCO02023,CCP020,4
CCO02412,CCP004,3
CCO11746,CCP007,3
CCO07300,CCP006,3
CCO03359,CCP007,3
CCO09322,CCP004,1
CCO00335,CCP002,3
CCO05894,CCP012,2
CCO10916,CCP004,1
CCO08579,CCP014,2
CCO03811,CCP010,2
CCO08031,CCP008,3
CCO08223,CCP004,1
CCO07551,CCP016,2
CCO05503,CCP019,4
CCO05813,CCP006,2
CCO09985,CCP005,3
CCO04226,CCP012,1
CCO06102,CCP003,3
CCO09654,CCP001,1
CCO00687,CCP006,3
CCO03822,CCP014,4
CCO05368,CCP016,3
CCO04663,CCP020,2
CCO02676,CCP018,3
CCO06079,CCP009,3
CCO06937,CCP019,4
CCO09563,CCP005,3
CCO11392,CCP009,4
CCO08822,CCP004,1
CCO09934,CCP005,3
CCO03989,CCP015,1
CCO06985,CCP020,2
CCO05313,CCP016,1
CCO02180,CCP020,1
CCO03409,CCP014,3
CCO02803,CCP006,1
CCO05876,CCP015,4
CCO07813,CCP007,2
CCO11890,CCP015,3
CCO03319,CCP001,4
CCO05648,CCP016,1
CCO01687,CCP019,1
CCO11083,CCP018,2
CCO01184,CCP007,3
CCO00711,CCP003,2
CCO00624,CCP016,4
CCO11467,CCP013,2
CCO11807,CCP010,4
CCO02140,CCP011,2
CCO11970,CCP016,2
CCO02802,CCP012,4
CCO03530,CCP012,4
CCO11846,CCP007,1
CCO01592,CCP003,4
CCO00021,CCP014,2
CCO02271,CCP002,3
CCO07829,CCP005,4
CCO03354,CCP001,2
CCO02540,CCP018,2
CCO03565,CCP003,1
CCO01909,CCP015,3
CCO09757,CCP012,2
CCO02743,CCP008,2
CCO01812,CCP016,2
CCO05669,CCP012,4
CCO04231,CCP009,1
CCO07424,CCP017,2
CCO00701,CCP001,4
CCO10303,CCP003,3
CCO02763,CCP015,1
CCO01959,CCP012,2
CCO09180,CCP015,3
CCO07639,CCP018,1
CCO00064,CCP016,1
CCO02271,CCP012,1
CCO00111,CCP006,1
CCO03442,CCP020,3
CCO10189,CCP001,4
CCO04552,CCP019,2
CCO06588,CCP008,3
CCO01432,CCP012,4
CCO04901,CCP017,3
CCO06471,CCP007,4
CCO06770,CCP015,4
CCO01899,CCP020,1
CCO11333,CCP011,2
CCO01916,CCP016,3
CCO08542,CCP016,4
CCO10546,CCP004,3
CCO02152,CCP001,2
CCO02526,CCP004,4
CCO01052,CCP006,2
CCO07063,CCP010,3
CCO11706,CCP007,2
CCO05446,CCP001,2
CCO09315,CCP004,4
CCO10559,CCP013,4
CCO02058,CCP018,1
CCO05593,CCP010,1
CCO04770,CCP001,4
CCO07954,CCP012,1
CCO05632,CCP004,3
CCO00383,CCP019,1
CCO10144,CCP012,4
CCO06752,CCP006,2
CCO02092,CCP003,1
CCO10143,CCP010,4
CCO01736,CCP006,2
CCO02941,CCP012,4
CCO07513,CCP007,1
CCO11912,CCP017,3
CCO00420,CCP020,4
CCO07833,CCP005,1
CCO08442,CCP003,1
CCO06589,CCP020,4
CCO00985,CCP018,1
CCO09667,CCP019,1
CCO08208,CCP004,2
CCO11787,CCP010,4
CCO07891,CCP008,3
CCO03023,CCP019,1
CCO01990,CCP012,4
CCO02232,CCP019,2
CCO09177,CCP001,1
CCO09780,CCP003,3
CCO00498,CCP012,1
CCO07587,CCP019,1
CCO02883,CCP008,1
CCO00562,CCP008,1
CCO05841,CCP013,1
CCO08915,CCP009,3
CCO11348,CCP009,2
CCO00301,CCP018,4
CCO04405,CCP011,1
CCO07098,CCP006,1
CCO10492,CCP013,4
CCO04034,CCP012,2
CCO00192,CCP020,1
CCO09913,CCP010,3
CCO02265,CCP014,1
CCO05512,CCP008,1
CCO04090,CCP002,2
CCO00727,CCP019,3
CCO07975,CCP016,2
CCO08945,CCP001,1
CCO08856,CCP018,3
CCO08929,CCP007,1
CCO11693,CCP017,4
CCO08135,CCP002,2
CCO02093,CCP011,4
CCO08955,CCP008,4
CCO04494,CCP019,3
CCO10097,CCP006,4
CCO05743,CCP011,2
CCO04309,CCP005,4
CCO10871,CCP006,2
CCO05540,CCP018,1
CCO00782,CCP006,2
CCO01436,CCP018,2
CCO10106,CCP002,3
CCO07875,CCP013,1
CCO06754,CCP003,1
CCO02007,CCP015,2
CCO07586,CCP017,3
CCO09423,CCP017,3
CCO11563,CCP018,2
CCO01813,CCP016,1
CCO10381,CCP002,3
CCO01428,CCP015,3
CCO02282,CCP006,1
CCO05808,CCP013,4
CCO00831,CCP010,2
CCO08153,CCP013,2
CCO09391,CCP005,1
CCO11073,CCP005,1
CCO03318,CCP001,1
CCO00640,CCP009,3
CCO02586,CCP005,2
CCO10037,CCP006,3
CCO03396,CCP009,1
CCO11476,CCP003,2
CCO07172,CCP007,3
CCO01590,CCP011,4
CCO11138,CCP002,1
CCO06513,CCP004,1
CCO08678,CCP012,1
CCO02230,CCP013,1
CCO03720,CCP006,3
CCO11514,CCP009,4
CCO00184,CCP012,2
CCO11932,CCP004,3
CCO07988,CCP014,2
CCO03899,CCP006,2
CCO01781,CCP003,4
CCO05900,CCP016,3
CCO09789,CCP020,1
CCO03350,CCP014,1
CCO04191,CCP005,4
CCO03501,CCP005,3
CCO01786,CCP007,4
CCO08115,CCP010,4
CCO03859,CCP020,4
CCO11273,CCP015,1
CCO01133,CCP012,1
CCO09763,CCP004,1
CCO05883,CCP011,2
CCO05493,CCP008,2
CCO09846,CCP009,3
CCO04844,CCP009,3
CCO09674,CCP014,2
CCO08822,CCP001,3
CCO07727,CCP003,4
CCO00955,CCP008,3
CCO04087,CCP020,1
CCO03806,CCP015,3
CCO03975,CCP018,2
CCO09406,CCP016,2
CCO02116,CCP019,1
CCO08908,CCP020,1
CCO03769,CCP011,3
CCO03705,CCP016,3
CCO06630,CCP010,2
CCO06764,CCP009,1
CCO05859,CCP015,2
CCO05680,CCP019,1
CCO05941,CCP003,1
CCO07625,CCP004,2
CCO08667,CCP003,4
CCO05103,CCP018,3
CCO02713,CCP010,2
CCO08658,CCP017,4
CCO11386,CCP012,4
CCO09244,CCP012,2
CCO00609,CCP007,2
CCO10649,CCP007,4
CCO01384,CCP010,4
CCO10620,CCP003,3
CCO05078,CCP020,4
CCO02460,CCP003,2
CCO08591,CCP020,1
CCO06560,CCP020,4
CCO04266,CCP013,1
CCO04533,CCP010,3
CCO10433,CCP008,4
CCO08074,CCP019,2
CCO08234,CCP019,1
CCO08342,CCP019,1
CCO01179,CCP003,3
CCO08172,CCP002,2
CCO05173,CCP010,3
CCO04248,CCP003,4
CCO03106,CCP007,2
CCO09882,CCP011,4
CCO10893,CCP010,4
CCO02782,CCP003,3
CCO07766,CCP015,1
CCO07212,CCP013,1
CCO08719,CCP018,1
CCO06523,CCP004,4
CCO08363,CCP018,1
CCO04325,CCP017,2
CCO01224,CCP013,4
CCO04734,CCP003,2
CCO07840,CCP008,1
CCO05674,CCP005,2
CCO03308,CCP020,2
CCO05418,CCP005,1
CCO07385,CCP006,4
CCO03031,CCP008,3
CCO01696,CCP004,2
CCO03402,CCP019,3
CCO09426,CCP019,3
CCO03169,CCP019,2
CCO05391,CCP004,1
CCO06606,CCP007,1
CCO05721,CCP018,3
CCO09201,CCP011,1
CCO09946,CCP005,1
CCO11382,CCP007,2
CCO07203,CCP017,4
CCO02399,CCP008,2
CCO09015,CCP010,1
CCO07587,CCP007,3
CCO04311,CCP009,3
CCO01069,CCP015,2
CCO02901,CCP002,1
CCO11258,CCP003,3
CCO05922,CCP013,1
CCO09393,CCP010,3
CCO06212,CCP016,2
CCO11692,CCP016,3
CCO09283,CCP017,4
CCO00369,CCP013,2
CCO00451,CCP002,4
CCO10467,CCP007,4
CCO02297,CCP005,2
CCO08162,CCP009,1
CCO02919,CCP018,1
CCO04688,CCP017,2
CCO04761,CCP005,1
CCO00728,CCP004,3
CCO07090,CCP016,3
CCO11326,CCP008,3
CCO07213,CCP011,1
CCO05538,CCP006,1
CCO09728,CCP012,3
CCO04492,CCP011,3
CCO07503,CCP001,1
CCO07022,CCP002,4
CCO02189,CCP018,4
CCO08316,CCP017,4
CCO06138,CCP011,4
CCO11987,CCP015,1
CCO07349,CCP007,3
CCO11034,CCP008,1
CCO02824,CCP006,1
CCO00739,CCP016,2
CCO09547,CCP008,4
CCO11617,CCP017,1
CCO05564,CCP002,4
CCO08040,CCP014,4
CCO08850,CCP012,4
CCO01533,CCP017,3
CCO04246,CCP002,2
CCO06579,CCP012,4
CCO04566,CCP010,2
CCO03429,CCP002,4
CCO11978,CCP006,4
CCO09817,CCP013,2
CCO11966,CCP001,4
CCO10665,CCP019,3
CCO06575,CCP002,3
CCO02776,CCP004,1
CCO02179,CCP004,4
CCO11332,CCP017,3
CCO07594,CCP020,1
CCO00611,CCP017,4
CCO06751,CCP015,2
CCO09931,CCP017,1
CCO07759,CCP016,1
CCO04786,CCP020,4
CCO06922,CCP013,1
CCO06848,CCP019,4
CCO01892,CCP018,4
CCO05770,CCP020,3
CCO09579,CCP010,2
CCO06021,CCP007,2
CCO10609,CCP003,2
CCO06657,CCP014,2
CCO08312,CCP004,1
CCO08413,CCP016,3
CCO11082,CCP008,3
CCO10135,CCP020,3
CCO08894,CCP003,3
CCO10854,CCP005,1
CCO08008,CCP013,1
CCO10901,CCP001,2
CCO06609,CCP019,2
CCO00866,CCP002,3
CCO06177,CCP009,1
CCO02079,CCP008,2
CCO08476,CCP020,1
CCO09532,CCP004,3
CCO09801,CCP013,4
CCO06853,CCP009,4
CCO06329,CCP011,3
CCO03939,CCP018,2
CCO01248,CCP006,2
CCO05889,CCP009,3
CCO11180,CCP013,3
CCO02706,CCP007,1
CCO03844,CCP014,2
CCO10825,CCP017,1
CCO04692,CCP003,3
CCO09448,CCP008,1
CCO06627,CCP007,1
CCO10109,CCP017,1
CCO07840,CCP014,1
CCO01543,CCP011,4
CCO02825,CCP012,2
CCO00888,CCP017,4
CCO09887,CCP012,4
CCO03097,CCP007,3
CCO00267,CCP010,1
CCO05455,CCP009,4
CCO10307,CCP008,4
CCO01553,CCP017,1
CCO02412,CCP011,2
CCO05331,CCP016,2
CCO11593,CCP003,2
CCO09001,CCP014,2
CCO03026,CCP019,4
CCO01391,CCP019,1
CCO09003,CCP011,1
CCO04940,CCP005,2
CCO05841,CCP018,4
CCO05760,CCP016,4
CCO10766,CCP006,3
CCO11194,CCP019,1
CCO10605,CCP014,2
CCO06880,CCP011,1
CCO09898,CCP007,1
CCO11534,CCP001,2
CCO08641,CCP004,1
CCO06483,CCP005,2
CCO03654,CCP017,2
CCO11641,CCP018,2
CCO08895,CCP014,4
CCO11272,CCP004,4
CCO04516,CCP020,3
CCO00002,CCP014,3
CCO05813,CCP018,2
CCO02168,CCP009,4
CCO05718,CCP007,4
CCO03947,CCP018,4
CCO02555,CCP001,1
CCO03166,CCP016,3
CCO00998,CCP004,3
CCO04721,CCP008,4
CCO02522,CCP008,3
CCO07016,CCP009,1
CCO04293,CCP013,3
CCO02953,CCP009,4
CCO08924,CCP009,4
CCO09443,CCP003,2
CCO08244,CCP002,3
CCO07531,CCP012,2
CCO08488,CCP009,4
CCO08060,CCP017,4
CCO11334,CCP015,3
CCO04874,CCP013,4
CCO04601,CCP008,3
CCO11917,CCP011,1
CCO00186,CCP020,4
CCO10698,CCP005,2
CCO05848,CCP017,3
CCO06748,CCP012,3
CCO03281,CCP014,1
CCO07603,CCP007,2
CCO08562,CCP006,2
CCO04705,CCP019,3
CCO04779,CCP007,3
CCO02851,CCP012,2
CCO02027,CCP012,1
CCO05529,CCP009,1
CCO02292,CCP003,4
CCO07525,CCP012,1
CCO02784,CCP020,4
CCO10408,CCP009,4
CCO04724,CCP007,3
CCO10506,CCP018,3
CCO11572,CCP008,1
CCO06023,CCP018,1
CCO08801,CCP002,3
CCO01571,CCP011,3
CCO09783,CCP008,4
CCO06488,CCP019,1
CCO03031,CCP012,1
CCO08787,CCP019,1
CCO00661,CCP013,4
CCO11627,CCP007,3
CCO06886,CCP019,2
CCO03045,CCP012,4
CCO07682,CCP014,3
CCO11601,CCP018,4
CCO00854,CCP004,3
CCO09294,CCP004,3
CCO10929,CCP001,2
CCO10583,CCP017,2
CCO09748,CCP002,4
CCO11856,CCP004,2
CCO01451,CCP003,4
CCO01651,CCP002,4
CCO03444,CCP012,2
CCO03339,CCP004,4
CCO07158,CCP020,3
CCO04752,CCP017,1
CCO09617,CCP015,4
CCO10801,CCP012,3
CCO05656,CCP004,3
CCO05802,CCP003,1
CCO06191,CCP015,4
CCO00134,CCP014,1
CCO02290,CCP008,1
CCO08022,CCP007,4
CCO06787,CCP001,4
CCO07690,CCP014,3
CCO06232,CCP016,4
CCO07403,CCP010,1
CCO10401,CCP016,2
CCO04169,CCP010,1
CCO02451,CCP015,1
CCO08963,CCP016,4
CCO11249,CCP017,4
CCO01778,CCP018,2
CCO09425,CCP019,1
CCO00568,CCP009,2
CCO03931,CCP002,2
CCO01954,CCP016,4
CCO01355,CCP002,2
CCO02774,CCP018,2
CCO09019,CCP010,2
CCO08681,CCP011,2
CCO03797,CCP010,2
CCO08830,CCP012,4
CCO11540,CCP005,4
CCO08849,CCP017,4
CCO03355,CCP009,4
CCO01460,CCP009,3
CCO03113,CCP002,2
CCO03976,CCP010,3
CCO07969,CCP015,3
CCO08137,CCP015,3
CCO02838,CCP009,3
CCO00522,CCP013,4
CCO01231,CCP016,1
CCO09892,CCP004,2
CCO04013,CCP015,2
CCO01930,CCP017,4
CCO02020,CCP003,1
CCO11469,CCP012,3
CCO08659,CCP007,1
CCO11805,CCP006,2
CCO09221,CCP015,4
CCO09146,CCP017,1
CCO06119,CCP017,1
CCO09304,CCP013,2
CCO03780,CCP017,3
CCO09285,CCP012,2
CCO08290,CCP008,3
CCO03891,CCP003,1
CCO03215,CCP009,1
CCO07196,CCP014,1
CCO00327,CCP019,3
CCO03190,CCP020,2
CCO03019,CCP017,4
CCO03509,CCP001,4
CCO04015,CCP009,2
CCO05728,CCP008,2
CCO11086,CCP001,2
CCO00688,CCP011,4
CCO08739,CCP013,1
